Locus,Len,sci_name,kew_id,family,genus,species,infraspecies,Duplicates,Ini_sci_name
4247063.0,1356,Acanthus mollis,44892-1,Acanthaceae,Acanthus,mollis,,False,Acanthus mollis
4258593.0,1314,Dasylepis racemosa,111549-1,Achariaceae,Dasylepis,racemosa,,False,Dasylepis brevipedicellata
4260625.0,1389,Lindackeria sp.,4353-1,Achariaceae,Lindackeria,,,False,Lindackeria sp.
4254324.0,1389,Acharia tragodes,674030-1,Achariaceae,Acharia,tragodes,,False,Acharia tragodes
4254874.0,1314,Camptostylus mannii,365027-1,Achariaceae,Camptostylus,mannii,,False,Camptostylus mannii
4263170,1389,Erythrospermum zeylanicum,365338-1,Achariaceae,Erythrospermum,zeylanicum,,False,Erythrospermum phytolaccoides
4260250.0,1356,Hydnocarpus heterophyllus,111747-1,Achariaceae,Hydnocarpus,heterophyllus,,False,Hydnocarpus heterophyllus
4255059,1314,Ceratiosicyos laevis,56878-1,Achariaceae,Ceratiosicyos,laevis,,False,Ceratiosicyos laevis
4260073.0,1320,Gynocardia odorata,111709-1,Achariaceae,Gynocardia,odorata,,False,Gynocardia odorata
4260422.0,1314,Kiggelaria africana,111770-1,Achariaceae,Kiggelaria,africana,,False,Kiggelaria africana
4260064.0,1389,Guthriea capensis,674503-1,Achariaceae,Guthriea,capensis,,False,Guthriea capensis
4254325.0,1353,Acharia tragodes,674030-1,Achariaceae,Acharia,tragodes,,False,Acharia tragodes
4260494.0,1284,Kuhlmanniodendron apterocarpum,60447728-2,Achariaceae,Kuhlmanniodendron,apterocarpum,,False,Kuhlmanniodendron apterocarpum
4260249.0,1389,Hydnocarpus heterophyllus,111747-1,Achariaceae,Hydnocarpus,heterophyllus,,False,Hydnocarpus heterophyllus
4261281.0,1314,Pangium edule,111972-1,Achariaceae,Pangium,edule,,False,Pangium edule
5585704.0,1281,Kuhlmanniodendron macrocarpum,77130728-1,Achariaceae,Kuhlmanniodendron,macrocarpum,,False,Kuhlmanniodendron macrocarpum
4261280.0,1389,Pangium edule,111972-1,Achariaceae,Pangium,edule,,False,Pangium edule
5584613.0,1389,Caloncoba echinata,365009-1,Achariaceae,Caloncoba,echinata,,False,Caloncoba echinata
4263171.0,1402,Erythrospermum zeylanicum,365338-1,Achariaceae,Erythrospermum,zeylanicum,,False,Erythrospermum phytolaccoides
4255058.0,1389,Ceratiosicyos laevis,56878-1,Achariaceae,Ceratiosicyos,laevis,,False,Ceratiosicyos laevis
4260421.0,1386,Kiggelaria africana,111770-1,Achariaceae,Kiggelaria,africana,,False,Kiggelaria africana
4254873.0,1389,Camptostylus mannii,365027-1,Achariaceae,Camptostylus,mannii,,False,Camptostylus mannii
4261816.0,1386,Ryparosa javanica,147626-3,Achariaceae,Ryparosa,javanica,,False,Ryparosa javanica
4260423.0,1377,Kiggelaria sp.,4346-1,Achariaceae,Kiggelaria,,,False,Kiggelaria sp.
4262482.0,1300,Trichadenia zeylanica,112112-1,Achariaceae,Trichadenia,zeylanica,,False,Trichadenia zeylanica
4229404.0,1386,Xylotheca kraussiana,112183-1,Achariaceae,Xylotheca,kraussiana,,False,Xylotheca kraussiana
4254858.0,1389,Caloncoba lophocarpa,365018-1,Achariaceae,Caloncoba,lophocarpa,,False,Caloncoba lophocarpa
4234026.0,1389,Phaulothamnus spinescens,327318-2,Achatocarpaceae,Phaulothamnus,spinescens,,False,Phaulothamnus spinescens
4234025.0,1338,Achatocarpus praecox,58638-1,Achatocarpaceae,Achatocarpus,praecox,,False,Achatocarpus praecox
4226656.0,1233,Acorus calamus,84009-1,Acoraceae,Acorus,calamus,,False,Acorus calamus
4226655.0,1317,Acorus calamus,84009-1,Acoraceae,Acorus,calamus,,False,Acorus calamus
7195131.0,1389,Acorus gramineus,84019-1,Acoraceae,Acorus,gramineus,,False,Acorus gramineus
4274725.0,1263,Acorus americanus,84002-1,Acoraceae,Acorus,americanus,,False,Acorus americanus
4274738.0,1260,Acorus gramineus,84019-1,Acoraceae,Acorus,gramineus,,False,Acorus gramineus
4226658.0,1266,Acorus verus,84033-1,Acoraceae,Acorus,verus,,False,Acorus tatarinowii
4274750.0,1260,Acorus verus,84033-1,Acoraceae,Acorus,verus,,False,Acorus tatarinowii
5586828.0,1440,Acorus americanus,84002-1,Acoraceae,Acorus,americanus,,False,Acorus americanus
4245980.0,1389,Clematoclethra scandens subsp. actinidioides,955273-1,Actinidiaceae,Clematoclethra,scandens,actinidioides,False,Clematoclethra lasioclada
4245938,1389,Actinidia chinensis,828396-1,Actinidiaceae,Actinidia,chinensis,,False,Actinidia chinensis
4245982.0,1326,Saurauia napaulensis,829373-1,Actinidiaceae,Saurauia,napaulensis,,False,Saurauia napaulensis
4226642.0,1311,Aextoxicon punctatum,338257-1,Aextoxicaceae,Aextoxicon,punctatum,,False,Aextoxicon punctatum
4234038.0,1389,Disphyma crassifolium,361626-1,Aizoaceae,Disphyma,crassifolium,,False,Disphyma crassifolium
6214691.0,1323,Carpobrotus edulis,1200427-2,Aizoaceae,Carpobrotus,edulis,,False,Carpobrotus edulis
4234059.0,1389,Tetragonia sp.,16364-1,Aizoaceae,Tetragonia,,,False,Tetragonia sp.
4234055.0,1389,Ruschia brakdamensis,364218-1,Aizoaceae,Ruschia,brakdamensis,,False,Ruschia brakdamensis
4234062.0,1317,Trianthema portulacastrum,322565-2,Aizoaceae,Trianthema,portulacastrum,,False,Trianthema portulacastrum
4234030.0,1356,Carpobrotus acinaciformis,360773-1,Aizoaceae,Carpobrotus,acinaciformis,,False,Carpobrotus acinaciformis
4234065.0,1317,Zaleya pentandra,58128-1,Aizoaceae,Zaleya,pentandra,,False,Zaleya pentandra
4234056.0,1389,Saphesia flaccida,364550-1,Aizoaceae,Saphesia,flaccida,,False,Saphesia flaccida
4234057.0,1317,Sesuvium portulacastrum,235145-2,Aizoaceae,Sesuvium,portulacastrum,,False,Sesuvium portulacastrum
4234061.0,1355,Tetragonia tetragonoides,364795-1,Aizoaceae,Tetragonia,tetragonoides,,False,Tetragonia tetragonioides
4234041.0,1349,Aizoon pubescens,322562-2,Aizoaceae,Aizoon,pubescens,,False,Galenia pubescens
4234052.0,1356,Mesembryanthemum nodiflorum,363203-1,Aizoaceae,Mesembryanthemum,nodiflorum,,False,Mesembryanthemum nodiflorum
4234058.0,1349,Sesuvium revolutifolium,364622-1,Aizoaceae,Sesuvium,revolutifolium,,False,Sesuvium verrucosum
4234054.0,1383,Mesembryanthemum parviflorum,363249-1,Aizoaceae,Mesembryanthemum,parviflorum,,False,Psilocaulon parviflorum
4234060.0,1356,Tetragonia tetragonoides,364795-1,Aizoaceae,Tetragonia,tetragonoides,,False,Tetragonia tetragonioides
4234029.0,1389,Carpanthea pomeridiana,360771-1,Aizoaceae,Carpanthea,pomeridiana,,False,Carpanthea pomeridiana
4234049.0,1368,Lampranthus filicaulis,362219-1,Aizoaceae,Lampranthus,filicaulis,,False,Lampranthus filicaulis
4234032.0,1389,Carpobrotus edulis,1200427-2,Aizoaceae,Carpobrotus,edulis,,False,Carpobrotus edulis
4234050.0,1347,Lithops sp.,16237-1,Aizoaceae,Lithops,,,False,Lithops sp.
4234033.0,1389,Cleretum papulosum subsp. papulosum,77229469-1,Aizoaceae,Cleretum,papulosum,papulosum,False,Cleretum papulosum subsp. papulosum
4234063.0,1389,Trianthema portulacastrum,322565-2,Aizoaceae,Trianthema,portulacastrum,,False,Trianthema portulacastrum
4234051.0,1356,Mesembryanthemum crystallinum,362764-1,Aizoaceae,Mesembryanthemum,crystallinum,,False,Mesembryanthemum crystallinum
4234064.0,1377,Trichodiadema barbatum,364874-1,Aizoaceae,Trichodiadema,barbatum,,False,Trichodiadema barbatum
4234027.0,1389,Acrosanthes teretifolia,360449-1,Aizoaceae,Acrosanthes,teretifolia,,False,Acrosanthes teretifolia
5552795.0,1389,Carpobrotus chilensis,47672-2,Aizoaceae,Carpobrotus,chilensis,,False,Carpobrotus chilensis
4234037.0,1356,Disphyma crassifolium,361626-1,Aizoaceae,Disphyma,crassifolium,,False,Disphyma crassifolium
4234036.0,1389,Delosperma echinatum,361486-1,Aizoaceae,Delosperma,echinatum,,False,Delosperma echinatum
4252015.0,1389,Akania bidwillii,946988-1,Akaniaceae,Akania,bidwillii,,False,Akania bidwillii
4252016.0,1389,Bretschneidera sinensis,782165-1,Akaniaceae,Bretschneidera,sinensis,,False,Bretschneidera sinensis
4226666.0,1329,Limnocharis flava,58404-1,Alismataceae,Limnocharis,flava,,False,Limnocharis flava
5558494.0,1344,Hydrocleys martii,278481-2,Alismataceae,Hydrocleys,martii,,False,Hydrocleys martii
5558493.0,1275,Alisma triviale,8516-2,Alismataceae,Alisma,triviale,,False,Alisma triviale
4226671.0,1308,Sagittaria sagittifolia,30074004-2,Alismataceae,Sagittaria,sagittifolia,,False,Sagittaria sagittifolia
4238212.0,1389,Platyspermation crassifolium,600601-1,Alseuosmiaceae,Platyspermation,crassifolium,,False,Platyspermation crassifolium
4233273,1338,Crispiloba disperma,913843-1,Alseuosmiaceae,Crispiloba,disperma,,False,Crispiloba disperma
5585199.0,1275,Drymophila moorei,534598-1,Alstroemeriaceae,Drymophila,moorei,,False,Drymophila moorei
5563272.0,1215,Drymophila moorei,534598-1,Alstroemeriaceae,Drymophila,moorei,,False,Drymophila moorei
4229971.0,1386,Bomarea edulis,63283-1,Alstroemeriaceae,Bomarea,edulis,,False,Bomarea hirtella
5563268.0,1215,Bomarea edulis,63283-1,Alstroemeriaceae,Bomarea,edulis,,False,Bomarea hirtella
5563267.0,1215,Alstroemeria aurea,62457-1,Alstroemeriaceae,Alstroemeria,aurea,,True,Alstroemeria aurea
4229976.0,1389,Luzuriaga parviflora,538020-1,Alstroemeriaceae,Luzuriaga,parviflora,,False,Luzuriaga parviflora
7195559.0,1431,Luzuriaga radicans,279952-2,Alstroemeriaceae,Luzuriaga,radicans,,False,Luzuriaga radicans
4229978.0,1402,Luzuriaga radicans,279952-2,Alstroemeriaceae,Luzuriaga,radicans,,False,Luzuriaga radicans
5563269.0,1215,Bomarea ovallei,1018294-1,Alstroemeriaceae,Bomarea,ovallei,,False,Leontochir ovallei
5563271.0,1215,Drymophila cyanocarpa,534597-1,Alstroemeriaceae,Drymophila,cyanocarpa,,False,Drymophila cyanocarpa
4229973.0,1344,Drymophila cyanocarpa,534597-1,Alstroemeriaceae,Drymophila,cyanocarpa,,False,Drymophila cyanocarpa
4229961.0,1341,Alstroemeria aurea,62457-1,Alstroemeriaceae,Alstroemeria,aurea,,True,Alstroemeria aurea
4229969.0,1386,Alstroemeria sp.,326331-2,Alstroemeriaceae,Alstroemeria,,,False,Alstroemeria sp.
4251945.0,1380,Liquidambar acalycina,430700-1,Altingiaceae,Liquidambar,acalycina,,False,Liquidambar acalycina
4251946.0,1389,Liquidambar formosana,430709-1,Altingiaceae,Liquidambar,formosana,,False,Liquidambar formosana
4251938.0,1389,Liquidambar excelsa,58631-1,Altingiaceae,Liquidambar,excelsa,,False,Altingia excelsa
4251940.0,1380,Liquidambar gracilipes,77134709-1,Altingiaceae,Liquidambar,gracilipes,,False,Altingia gracilipes
4251944.0,1377,Liquidambar yunnanensis,77134714-1,Altingiaceae,Liquidambar,yunnanensis,,False,Altingia yunnanensis
4251937.0,1377,Liquidambar excelsa,58631-1,Altingiaceae,Liquidambar,excelsa,,False,Altingia excelsa
4251936.0,1389,Liquidambar chinensis,430707-1,Altingiaceae,Liquidambar,chinensis,,False,Altingia chinensis
4251955.0,1389,Liquidambar styraciflua,430718-1,Altingiaceae,Liquidambar,styraciflua,,False,Liquidambar styraciflua
4251941.0,1380,Liquidambar obovata,77134711-1,Altingiaceae,Liquidambar,obovata,,False,Altingia obovata
4251949.0,1380,Liquidambar styraciflua,430718-1,Altingiaceae,Liquidambar,styraciflua,,False,Liquidambar macrophylla
4251942.0,1380,Liquidambar siamensis,77134713-1,Altingiaceae,Liquidambar,siamensis,,False,Altingia siamensis
4251950.0,1389,Liquidambar orientalis,430714-1,Altingiaceae,Liquidambar,orientalis,,False,Liquidambar orientalis
4251948.0,1389,Liquidambar formosana,430709-1,Altingiaceae,Liquidambar,formosana,,False,Liquidambar formosana
4240094.0,1389,Alzatea verticillata,30130749-2,Alzateaceae,Alzatea,verticillata,,False,Alzatea verticillata
4234168.0,1338,Corispermum dilutum,165377-1,Amaranthaceae,Corispermum,dilutum,,False,Corispermum dilutum
4234257.0,1338,Neokochia americana,60452624-2,Amaranthaceae,Neokochia,americana,,False,Neokochia americana
4234316.0,1338,Salsola zaidamica,167160-1,Amaranthaceae,Salsola,zaidamica,,False,Salsola zaidamica
4234167.0,1338,Corispermum declinatum,165376-1,Amaranthaceae,Corispermum,declinatum,,False,Corispermum declinatum
4234225.0,1338,Halogeton glomeratus,60448682-2,Amaranthaceae,Halogeton,glomeratus,,False,Halogeton glomeratus
4234102.0,1338,Anthochlamys multinervis,163524-1,Amaranthaceae,Anthochlamys,multinervis,,False,Anthochlamys multinervis
4234242.0,1338,Kalidium caspicum,165908-1,Amaranthaceae,Kalidium,caspicum,,False,Kalidium caspicum
4234264.0,1338,Bassia pilosa,77110326-1,Amaranthaceae,Bassia,pilosa,,False,Panderia pilosa
4234235.0,1338,Hebanthe occidentalis,1102545-2,Amaranthaceae,Hebanthe,occidentalis,,False,Hebanthe occidentalis
5567985.0,1335,Nitrophila australis,170112-2,Amaranthaceae,Nitrophila,australis,,False,Nitrophila australis
4234233.0,1338,Haloxylon tamariscifolium,165859-1,Amaranthaceae,Haloxylon,tamariscifolium,,False,Haloxylon tamariscifolium
4234329.0,1338,Stutzia dioica,77112325-1,Amaranthaceae,Stutzia,dioica,,False,Stutzia dioica
4234197.0,1338,Dysphania botrys,1076147-2,Amaranthaceae,Dysphania,botrys,,False,Dysphania botrys
4234241.0,1338,Iresine palmeri,129943-2,Amaranthaceae,Iresine,palmeri,,False,Iresine palmeri
4234139.0,1338,Camphorosma monspeliaca,164614-1,Amaranthaceae,Camphorosma,monspeliaca,,False,Camphorosma monspeliaca
5552829.0,1389,Spinacia oleracea,167384-1,Amaranthaceae,Spinacia,oleracea,,False,Spinacia oleracea
16533667.0,1425,Salicornia europaea,166520-1,Amaranthaceae,Salicornia,europaea,,False,Salicornia ramosissima
4234166.0,1338,Corispermum confertum,165373-1,Amaranthaceae,Corispermum,confertum,,False,Corispermum confertum
4234140.0,1338,Celosia argentea,316350-2,Amaranthaceae,Celosia,argentea,,False,Celosia argentea
12783785.0,1428,Lipandra polysperma,77121012-1,Amaranthaceae,Lipandra,polysperma,,False,Lipandra polysperma
4234119.0,1338,Atriplex powellii,272944-2,Amaranthaceae,Atriplex,powellii,,False,Atriplex powellii
4234174.0,1338,Corispermum lepidocarpum,165412-1,Amaranthaceae,Corispermum,lepidocarpum,,False,Corispermum lepidocarpum
4234169.0,1338,Corispermum dutreuilii,165379-1,Amaranthaceae,Corispermum,dutreuilii,,False,Corispermum dutreuilii
4234306.0,1338,Salsola paulsenii,51025254-1,Amaranthaceae,Salsola,paulsenii,,False,Salsola pellucida
4234289.0,1343,Salsola collina,166737-1,Amaranthaceae,Salsola,collina,,False,Salsola collina
4234175.0,1338,Corispermum macrocarpum,165415-1,Amaranthaceae,Corispermum,macrocarpum,,False,Corispermum macrocarpum
4234170.0,1338,Corispermum elongatum,165381-1,Amaranthaceae,Corispermum,elongatum,,False,Corispermum elongatum
4234219.0,1338,Atriplex verrucifera,164233-1,Amaranthaceae,Atriplex,verrucifera,,False,Halimione verrucifera
4234246.0,1338,Krascheninnikovia ceratoides,166043-1,Amaranthaceae,Krascheninnikovia,ceratoides,,False,Krascheninnikovia ceratoides
4234295.0,1343,Climacoptera obtusifolia,165341-1,Amaranthaceae,Climacoptera,obtusifolia,,False,Salsola heptapotamica
4234201.0,1329,Eokochia saxicola,77110315-1,Amaranthaceae,Eokochia,saxicola,,False,Eokochia saxicola
4234190.0,1338,Dysphania atriplicifolia,77219560-1,Amaranthaceae,Dysphania,atriplicifolia,,False,Cycloloma atriplicifolium
5553380.0,1314,Atriplex littoralis,308388-2,Amaranthaceae,Atriplex,littoralis,,True,Atriplex littoralis
4234208.0,1338,Girgensohnia oppositiflora,165629-1,Amaranthaceae,Girgensohnia,oppositiflora,,False,Girgensohnia oppositiflora
4234093.0,1335,Amaranthus tricolor,327386-2,Amaranthaceae,Amaranthus,tricolor,,False,Amaranthus tricolor
4234105.0,1338,Arthrocaulon macrostachyum,77161606-1,Amaranthaceae,Arthrocaulon,macrostachyum,,True,Arthrocnemum macrostachyum
4234267.0,1338,Petrosimonia glaucescens,166365-1,Amaranthaceae,Petrosimonia,glaucescens,,False,Petrosimonia glaucescens
4234272.0,1338,Polycnemum majus,328136-2,Amaranthaceae,Polycnemum,majus,,False,Polycnemum majus
4234260.0,1338,Achyranthes humilis,77353268-1,Amaranthaceae,Achyranthes,humilis,,False,Nototrichium humile
4234149.0,1338,Chenopodium acuminatum,164749-1,Amaranthaceae,Chenopodium,acuminatum,,True,Chenopodium acuminatum
4234304.0,1338,Caroxylon orientale,972504-1,Amaranthaceae,Caroxylon,orientale,,False,Salsola orientalis
4234334.0,1326,Suaeda linifolia,167492-1,Amaranthaceae,Suaeda,linifolia,,False,Suaeda linifolia
4234234.0,1338,Haloxylon tamariscifolium,165859-1,Amaranthaceae,Haloxylon,tamariscifolium,,False,Haloxylon tamariscifolium
4234328.0,1200,Stutzia covillei,77112324-1,Amaranthaceae,Stutzia,covillei,,False,Stutzia covillei
4234186.0,1338,Corispermum tibeticum,165466-1,Amaranthaceae,Corispermum,tibeticum,,False,Corispermum tibeticum
4234227.0,1338,Halopeplis amplexicaulis,165793-1,Amaranthaceae,Halopeplis,amplexicaulis,,False,Halopeplis amplexicaulis
4234250.0,1224,Microcnemum coralloides,166150-1,Amaranthaceae,Microcnemum,coralloides,,False,Microcnemum coralloides
4234319.0,1284,Blitum atriplicinum,164514-1,Amaranthaceae,Blitum,atriplicinum,,False,Scleroblitum atriplicinum
4234154.0,1338,Chenopodiastrum coronopus,77121008-1,Amaranthaceae,Chenopodiastrum,coronopus,,False,Chenopodium coronopus
12783664.0,1428,Amaranthus retroflexus,10698-2,Amaranthaceae,Amaranthus,retroflexus,,False,Amaranthus retroflexus
4234211.0,1338,Gomphrena haageana,327334-2,Amaranthaceae,Gomphrena,haageana,,False,Gomphrena haageana
4234199.0,1338,Dysphania glomulifera,912413-1,Amaranthaceae,Dysphania,glomulifera,,False,Dysphania glomulifera
4234220.0,1338,Halimocnemis karelinii,165675-1,Amaranthaceae,Halimocnemis,karelinii,,False,Halimocnemis karelinii
4234271.0,1338,Pleuropetalum sprucei,202189-2,Amaranthaceae,Pleuropetalum,sprucei,,False,Pleuropetalum sprucei
4234111.0,1338,Atriplex halimus,163845-1,Amaranthaceae,Atriplex,halimus,,True,Atriplex halimus
6776267.0,1340,Chenopodium quinoa,165175-1,Amaranthaceae,Chenopodium,quinoa,,False,Chenopodium quinoa
4234143.0,1341,Celosia trigyna,327365-2,Amaranthaceae,Celosia,trigyna,,False,Celosia trigyna
4234150.0,1356,Chenopodium album,55993-2,Amaranthaceae,Chenopodium,album,,True,Chenopodium album
4234282.0,1389,Salicornia meyeriana,166559-1,Amaranthaceae,Salicornia,meyeriana,,False,Salicornia meyeriana
4234108.0,1338,Atriplex centralasiatica,163705-1,Amaranthaceae,Atriplex,centralasiatica,,False,Atriplex centralasiatica
4234155.0,1338,Chenopodium desertorum subsp. anidiophyllum,921938-1,Amaranthaceae,Chenopodium,desertorum,anidiophyllum,False,Chenopodium desertorum subsp. anidiophyllum
4234223.0,1317,Halocnemum strobilaceum,165766-1,Amaranthaceae,Halocnemum,strobilaceum,,False,Halocnemum strobilaceum
14716738.0,1245,Dysphania ambrosioides,1198060-2,Amaranthaceae,Dysphania,ambrosioides,,False,Dysphania ambrosioides
4234097.0,1338,Anabasis brevifolia,163398-1,Amaranthaceae,Anabasis,brevifolia,,False,Anabasis brevifolia
4234281.0,1338,Salicornia europaea,166520-1,Amaranthaceae,Salicornia,europaea,,False,Salicornia europaea
4234069.0,1338,Acroglochin persicarioides,163313-1,Amaranthaceae,Acroglochin,persicarioides,,False,Acroglochin chenopodioides
4234126.0,1377,Chenolea diffusa,164681-1,Amaranthaceae,Chenolea,diffusa,,False,Bassia diffusa
4234285.0,1338,Oreosalsola arbusculiformis,77331130-1,Amaranthaceae,Oreosalsola,arbusculiformis,,False,Salsola arbusculiformis
4234072.0,1338,Allenrolfea occidentalis,8550-2,Amaranthaceae,Allenrolfea,occidentalis,,False,Allenrolfea occidentalis
4234188.0,1338,Corispermum tylocarpum,165467-1,Amaranthaceae,Corispermum,tylocarpum,,False,Corispermum tylocarpum
4234216.0,1338,Guilleminea densa,1183159-2,Amaranthaceae,Guilleminea,densa,,False,Guilleminea densa
4234314.0,1338,Caroxylon vermiculatum,77089168-1,Amaranthaceae,Caroxylon,vermiculatum,,False,Salsola vermiculata
4234349.0,1338,Tidestromia lanuginosa,253345-2,Amaranthaceae,Tidestromia,lanuginosa,,False,Tidestromia lanuginosa
4234214.0,1338,Grayia spinosa,1149624-2,Amaranthaceae,Grayia,spinosa,,False,Grayia spinosa
4234265.0,1338,Cyathula heudelotii,77353277-1,Amaranthaceae,Cyathula,heudelotii,,False,Pandiaka angustifolia
4234121.0,1338,Atriplex rosea,164113-1,Amaranthaceae,Atriplex,rosea,,True,Atriplex rosea
4234230.0,1338,Halothamnus bottae,165835-1,Amaranthaceae,Halothamnus,bottae,,False,Halothamnus bottae
5584748.0,1341,Chenopodium album,55993-2,Amaranthaceae,Chenopodium,album,,True,Chenopodium album
4234133.0,1338,Bienertia cycloptera,164507-1,Amaranthaceae,Bienertia,cycloptera,,False,Bienertia cycloptera
4234345.0,1338,Sympegma regelii,167596-1,Amaranthaceae,Sympegma,regelii,,False,Sympegma regelii
4234183.0,1338,Corispermum ellipsocarpum,77141854-1,Amaranthaceae,Corispermum,ellipsocarpum,,False,Corispermum puberulum var. ellipsocarpum
4234094.0,1338,Anabasis aphylla,163386-1,Amaranthaceae,Anabasis,aphylla,,False,Anabasis aphylla
4234173.0,1338,Corispermum lehmannianum,165411-1,Amaranthaceae,Corispermum,lehmannianum,,False,Corispermum lehmannianum
4234321.0,1338,Tecticornia moniliformis,77086693-1,Amaranthaceae,Tecticornia,moniliformis,,False,Sclerostegia moniliformis
12783334.0,1428,Atriplex longipes,163935-1,Amaranthaceae,Atriplex,longipes,,False,Atriplex longipes
4234222.0,1338,Halocharis hispida,165737-1,Amaranthaceae,Halocharis,hispida,,False,Halocharis hispida
5567990.0,1335,Xerosiphon aphyllus,948224-1,Amaranthaceae,Xerosiphon,aphyllus,,False,Xerosiphon aphyllus
5586759.0,1425,Spinacia oleracea,167384-1,Amaranthaceae,Spinacia,oleracea,,False,Spinacia oleracea
5567982.0,1335,Surreya diandra,77125830-1,Amaranthaceae,Surreya,diandra,,False,Hemichroa diandra
5567986.0,1329,Nothosaerva brachiata,60963-1,Amaranthaceae,Nothosaerva,brachiata,,False,Nothosaerva brachiata
4234207.0,1338,Girgensohnia oppositiflora,165629-1,Amaranthaceae,Girgensohnia,oppositiflora,,False,Girgensohnia oppositiflora
4234071.0,1338,Corispermum squarrosum,165456-1,Amaranthaceae,Corispermum,squarrosum,,False,Agriophyllum squarrosum
4234178.0,1338,Corispermum aralocaspicum subsp. aralocaspicum,77229313-1,Amaranthaceae,Corispermum,aralocaspicum,aralocaspicum,False,Corispermum orientale
4234198.0,1338,Dysphania cristata,70029923-1,Amaranthaceae,Dysphania,cristata,,False,Dysphania cristata
4234232.0,1338,Haloxylon persicum,165849-1,Amaranthaceae,Haloxylon,persicum,,False,Haloxylon persicum
4234270.0,1338,Petrosimonia squarrosa,166375-1,Amaranthaceae,Petrosimonia,squarrosa,,False,Petrosimonia squarrosa
4234098.0,1338,Anabasis elatior,163414-1,Amaranthaceae,Anabasis,elatior,,False,Anabasis elatior
5553377.0,1314,Alternanthera sessilis,1069792-2,Amaranthaceae,Alternanthera,sessilis,,False,Alternanthera sessilis
