Locus,Len,sci_name,kew_id,family,genus,species,infraspecies,Duplicates,Ini_sci_name
6394720.0,236,Ruellia paniculata,54389-1,Acanthaceae,Ruellia,paniculata,,True,Ruellia paniculata
6387183.0,214,Sanchezia putumayensis,227320-2,Acanthaceae,Sanchezia,putumayensis,,False,Sanchezia skutchii
6399266.0,259,Ruellia terminalis var. terminalis,77224858-1,Acanthaceae,Ruellia,terminalis,terminalis,False,Ruellia pennellii
6398757.0,268,Ruellia petiolaris,948280-1,Acanthaceae,Ruellia,petiolaris,,True,Ruellia petiolaris
6400982.0,265,Ruellia terminalis,1014800-1,Acanthaceae,Ruellia,terminalis,,False,Ruellia terminalis
6397762.0,263,Ruellia discifolia,54008-1,Acanthaceae,Ruellia,discifolia,,False,Ruellia discifolia
6414887.0,279,Dyschoriste trichanthera,86414-2,Acanthaceae,Dyschoriste,trichanthera,,False,Dyschoriste trichanthera
6403678.0,231,Ruellia ciliatiflora,53920-1,Acanthaceae,Ruellia,ciliatiflora,,False,Ruellia nudiflora
6401751.0,212,Ruellia exserta,60436024-2,Acanthaceae,Ruellia,exserta,,False,Ruellia exserta
6416082.0,238,Ruellia guerrerensis,303899-2,Acanthaceae,Ruellia,guerrerensis,,False,Ruellia guerrerensis
6445738.0,203,Strobilanthes glaucescens,55703-1,Acanthaceae,Strobilanthes,glaucescens,,False,Sericocalyx glaucescens
6402672.0,274,Ruellia brevifolia,947317-1,Acanthaceae,Ruellia,brevifolia,,False,Ruellia brevifolia
6460408.0,267,Stenostephanus wilburii,60478490-2,Acanthaceae,Stenostephanus,wilburii,,False,Razisea wilburii
6447751,242,Strobilanthes ciliata,55601-1,Acanthaceae,Strobilanthes,ciliata,,False,Strobilanthes ciliata
6424032,270,Hygrophila costata,49672-1,Acanthaceae,Hygrophila,costata,,True,Hygrophila brasiliensis
6447760,246,Strobilanthes punctata,55902-1,Acanthaceae,Strobilanthes,punctata,,True,Strobilanthes punctata
6417893,263,Ruellia bourgaei,53856-1,Acanthaceae,Ruellia,bourgaei,,False,Ruellia bourgaei
6399758,267,Ruellia leucantha,224174-2,Acanthaceae,Ruellia,leucantha,,False,Ruellia leucantha
6446782,231,Ruellia pedunculosa,54413-1,Acanthaceae,Ruellia,pedunculosa,,False,Ruellia pedunculosa
6423210,222,Ruellia thyrsostachya,224308-2,Acanthaceae,Ruellia,thyrsostachya,,False,Ruellia thyrsostachya
6397219,239,Phaulopsis imbricata,53010-1,Acanthaceae,Phaulopsis,imbricata,,False,Phaulopsis imbricata
6402675,259,Ruellia chartacea,284442-2,Acanthaceae,Ruellia,chartacea,,False,Ruellia chartacea
6441806,273,Ruellia latisepala,54225-1,Acanthaceae,Ruellia,latisepala,,False,Ruellia latisepala
6455674,243,Strobilanthes imbricata,55743-1,Acanthaceae,Strobilanthes,imbricata,,False,Strobilanthes imbricata
6447749,245,Strobilanthes carinei,77147690-1,Acanthaceae,Strobilanthes,carinei,,False,Stenosiphonium setosum
6383498,218,Strobilanthes sp.,327189-2,Acanthaceae,Strobilanthes,,,False,Sericocalyx sp. Bennett 49
6422922,221,Ruellia proxima,224255-2,Acanthaceae,Ruellia,proxima,,False,Ruellia proxima
6430955,252,Ruellia conzattii,224095-2,Acanthaceae,Ruellia,conzattii,,False,Ruellia conzattii
6428409,251,Dyschoriste albiflora,48088-1,Acanthaceae,Dyschoriste,albiflora,,False,Dyschoriste albiflora
6402690,213,Ruellia terminalis var. terminalis,77224858-1,Acanthaceae,Ruellia,terminalis,terminalis,False,Ruellia pennellii
6443040,256,Ruellia matagalpae,224195-2,Acanthaceae,Ruellia,matagalpae,,False,Ruellia matagalpae
6432739,237,Strobilanthes fruticulosa,77197946-1,Acanthaceae,Strobilanthes,fruticulosa,,False,Hemigraphis fruticulosa
6387187,214,Suessenguthia koessleri,70028082-1,Acanthaceae,Suessenguthia,koessleri,,False,Suessenguthia koessleri
6398478,224,Strobilanthes auriculata var. dyeriana,20011952-1,Acanthaceae,Strobilanthes,auriculata,dyeriana,False,Strobilanthes dyeriana
6431444,234,Physacanthus batanganus,53092-1,Acanthaceae,Physacanthus,batanganus,,False,Physacanthus batanganus
6459979,262,Ruellia ischnopoda,224163-2,Acanthaceae,Ruellia,ischnopoda,,False,Ruellia ischnopoda
6399514,197,Strobilanthes maculata,55799-1,Acanthaceae,Strobilanthes,maculata,,True,Strobilanthes maculata
6453844,272,Ruellia paniculata,54389-1,Acanthaceae,Ruellia,paniculata,,True,Ruellia paniculata
15057277,255,Anisacanthus quadrifidus,13942-2,Acanthaceae,Anisacanthus,quadrifidus,,False,Anisacanthus quadrifidus
6459830,243,Strobilanthes sp.,327189-2,Acanthaceae,Strobilanthes,,,False,Aechmanthera sp. Wilson Phillips 333
6459829.0,238,Strobilanthes hirta,55731-1,Acanthaceae,Strobilanthes,hirta,,False,Hemigraphis hirta
6454188,232,Ruellia laslobasensis,77111799-1,Acanthaceae,Ruellia,laslobasensis,,False,Ruellia laslobasensis
6453837,238,Ruellia donnell-smithii,224104-2,Acanthaceae,Ruellia,donnell-smithii,,False,Ruellia donnellsmithii
6447753.0,243,Strobilanthes andamanensis,55536-1,Acanthaceae,Strobilanthes,andamanensis,,False,Strobilanthes andamanensis
6447762.0,236,Strobilanthes sessilis,55946-1,Acanthaceae,Strobilanthes,sessilis,,False,Strobilanthes sessilis
6387189.0,216,Suessenguthia wenzelii,327771-2,Acanthaceae,Suessenguthia,wenzelii,,False,Suessenguthia wenzelii
6458343.0,230,Ruellia jussieuoides,54203-1,Acanthaceae,Ruellia,jussieuoides,,False,Ruellia jussieuoides
6393665.0,263,Ruellia adenocalyx,224029-2,Acanthaceae,Ruellia,adenocalyx,,False,Ruellia adenocalyx
6386962.0,226,Strobilanthes cusia,55627-1,Acanthaceae,Strobilanthes,cusia,,False,Baphicacanthus cusia
6430007.0,265,Ruellia fulgida,54078-1,Acanthaceae,Ruellia,fulgida,,False,Ruellia fulgida
6402688.0,265,Ruellia bignoniiflora,53846-1,Acanthaceae,Ruellia,bignoniiflora,,False,Ruellia megachlamys
6402682.0,278,Ruellia elegans,54035-1,Acanthaceae,Ruellia,elegans,,True,Ruellia elegans
6459835.0,243,Strobilanthes anisophylla,60465931-2,Acanthaceae,Strobilanthes,anisophylla,,False,Strobilanthes isophylla
6433389.0,238,Hygrophila corymbosa,49671-1,Acanthaceae,Hygrophila,corymbosa,,False,Hygrophila corymbosa
6432741.0,237,Strobilanthes bakeri,77197936-1,Acanthaceae,Strobilanthes,bakeri,,False,Hemigraphis bakeri
6403672.0,260,Louteridium chartaceum,144064-2,Acanthaceae,Louteridium,chartaceum,,False,Louteridium chartaceum
6385327.0,220,Ruellia tuberosa,54671-1,Acanthaceae,Ruellia,tuberosa,,False,Ruellia tuberosa
6414896.0,270,Dyschoriste angusta,86363-2,Acanthaceae,Dyschoriste,angusta,,False,Dyschoriste angusta
6402683.0,259,Ruellia erythropus,224111-2,Acanthaceae,Ruellia,erythropus,,False,Ruellia erythropus
6411589.0,273,Ruellia linearibracteolata,54236-1,Acanthaceae,Ruellia,linearibracteolata,,False,Ruellia linearibracteolata
6434880.0,274,Ruellia exserta,60436024-2,Acanthaceae,Ruellia,exserta,,False,Ruellia exserta
6443677.0,239,Strobilanthes fluviatilis,77073027-1,Acanthaceae,Strobilanthes,fluviatilis,,False,Sericocalyx fluviatilis
6459834.0,220,Strobilanthes oligocephala,55845-1,Acanthaceae,Strobilanthes,oligocephala,,False,Strobilanthes oligocephala
6447761.0,242,Strobilanthes lupulina,55793-1,Acanthaceae,Strobilanthes,lupulina,,False,Strobilanthes lupulina
6453839.0,245,Ruellia geminiflora,54085-1,Acanthaceae,Ruellia,geminiflora,,False,Ruellia geminiflora
6447746.0,244,Strobilanthes lawsonii,55780-1,Acanthaceae,Strobilanthes,lawsonii,,False,Strobilanthes lawsonii
6453846.0,267,Ruellia stemonacanthoides,54612-1,Acanthaceae,Ruellia,stemonacanthoides,,False,Ruellia stemonacanthoides
6403681.0,254,Ruellia tuberosa,54671-1,Acanthaceae,Ruellia,tuberosa,,False,Ruellia tuberosa
6398479,243,Strobilanthes pulcherrima,55898-1,Acanthaceae,Strobilanthes,pulcherrima,,False,Strobilanthes pulcherrima
6383490,242,Strobilanthes steenisiana,20011935-1,Acanthaceae,Strobilanthes,steenisiana,,False,Strobilanthes steenisiana
6415975.0,186,Ruellia galeottii,224121-2,Acanthaceae,Ruellia,galeottii,,False,Ruellia galeottii
6401750.0,219,Ruellia eurycodon,224114-2,Acanthaceae,Ruellia,eurycodon,,False,Ruellia eurycodon
6383492.0,243,Strobilanthes bibracteata,55567-1,Acanthaceae,Strobilanthes,bibracteata,,False,Strobilanthes bibracteata
6387188.0,216,Suessenguthia barthleniana,70028081-1,Acanthaceae,Suessenguthia,barthleniana,,False,Suessenguthia barthleniana
6399513.0,243,Strobilanthes japonica,55752-1,Acanthaceae,Strobilanthes,japonica,,False,Strobilanthes japonica
6407708,256,Ruellia purshiana,224261-2,Acanthaceae,Ruellia,purshiana,,False,Ruellia purshiana
6386926.0,197,Justicia gendarussa,50766-1,Acanthaceae,Justicia,gendarussa,,True,Justicia gendarussa
6435139.0,233,Ruellia sororia,224286-2,Acanthaceae,Ruellia,sororia,,False,Ruellia sororia
6447744.0,242,Strobilanthes habracanthoides,981564-1,Acanthaceae,Strobilanthes,habracanthoides,,False,Strobilanthes habracanthoides
6430956.0,225,Ruellia cordata,53950-1,Acanthaceae,Ruellia,cordata,,True,Ruellia cordata
6447467.0,271,Ruellia ochroleuca,54366-1,Acanthaceae,Ruellia,ochroleuca,,False,Ruellia ochroleuca
6431443.0,254,Dicliptera extenta,47525-1,Acanthaceae,Dicliptera,extenta,,False,Dicliptera extenta
6395934.0,267,Ruellia malacophylla,54291-1,Acanthaceae,Ruellia,malacophylla,,False,Ruellia malacophylla
6387806.0,253,Ruellia saccata,77105612-1,Acanthaceae,Ruellia,saccata,,False,Ruellia saccata
6402680.0,235,Ruellia drummondiana,54023-1,Acanthaceae,Ruellia,drummondiana,,False,Ruellia drummondiana
6402687.0,266,Ruellia macrophylla,54277-1,Acanthaceae,Ruellia,macrophylla,,True,Ruellia macrophylla
6447756.0,242,Strobilanthes walkeri,56009-1,Acanthaceae,Strobilanthes,walkeri,,False,Strobilanthes walkeri
6411587.0,278,Ruellia edwardsae,224108-2,Acanthaceae,Ruellia,edwardsae,,False,Ruellia edwardsae
6394719.0,254,Mimulopsis solmsii,52456-1,Acanthaceae,Mimulopsis,solmsii,,False,Mimulopsis solmsii
6383493.0,243,Strobilanthes alata,55525-1,Acanthaceae,Strobilanthes,alata,,True,Strobilanthes alata
6383484.0,215,Strobilanthes cumingiana,77109078-1,Acanthaceae,Strobilanthes,cumingiana,,False,Hemigraphis cumingiana
6397221.0,241,Phaulopsis imbricata,53010-1,Acanthaceae,Phaulopsis,imbricata,,False,Phaulopsis imbricata
6407077.0,242,Ruellia bourgaei,53856-1,Acanthaceae,Ruellia,bourgaei,,False,Ruellia bourgaei
6430004.0,272,Louteridium mexicanum,144068-2,Acanthaceae,Louteridium,mexicanum,,False,Louteridium mexicanum
6448971.0,256,Ruellia blechum,224052-2,Acanthaceae,Ruellia,blechum,,False,Ruellia blechum
6453838.0,209,Ruellia galeottii,224121-2,Acanthaceae,Ruellia,galeottii,,False,Ruellia galeottii
6387185.0,217,Suessenguthia trochilophila,247826-2,Acanthaceae,Suessenguthia,trochilophila,,False,Suessenguthia trochilophila
6421680.0,248,Strobilanthes brunelloides,77147689-1,Acanthaceae,Strobilanthes,brunelloides,,False,Hemigraphis griffithiana
6398485.0,245,Strobilanthes anceps,55533-1,Acanthaceae,Strobilanthes,anceps,,True,Strobilanthes anceps
6399756.0,273,Phaulopsis angolana,53004-1,Acanthaceae,Phaulopsis,angolana,,False,Phaulopsis angolana
6455920.0,278,Ruellia subsessilis,224301-2,Acanthaceae,Ruellia,subsessilis,,False,Ruellia subsessilis
6446780.0,265,Ruellia anaticollis,53786-1,Acanthaceae,Ruellia,anaticollis,,False,Ruellia anaticollis
6454187.0,233,Ruellia laslobasensis,77111799-1,Acanthaceae,Ruellia,laslobasensis,,False,Ruellia laslobasensis
6403867.0,251,Ruellia jaliscana,224164-2,Acanthaceae,Ruellia,jaliscana,,False,Ruellia jaliscana
6454185.0,241,Ruellia jaliscana,224164-2,Acanthaceae,Ruellia,jaliscana,,False,Ruellia jaliscana
6447755.0,234,Strobilanthes hookeri,55734-1,Acanthaceae,Strobilanthes,hookeri,,False,Strobilanthes hookeri
6447759.0,240,Strobilanthes wightiana,56013-1,Acanthaceae,Strobilanthes,wightiana,,False,Strobilanthes wightiana
6383487.0,245,Strobilanthes speciosa,55956-1,Acanthaceae,Strobilanthes,speciosa,,False,Strobilanthes speciosa
6415979.0,212,Ruellia spissa,224288-2,Acanthaceae,Ruellia,spissa,,False,Ruellia spissa
6432842.0,270,Ruellia incomta,224160-2,Acanthaceae,Ruellia,incomta,,False,Ruellia incompta
6431983.0,252,Ruellia detonsa,53992-1,Acanthaceae,Ruellia,detonsa,,False,Ruellia detonsa
6459832.0,245,Strobilanthes capitata,55593-1,Acanthaceae,Strobilanthes,capitata,,False,Strobilanthes capitata
6383495.0,187,Strobilanthes autapomorpha,20011941-1,Acanthaceae,Strobilanthes,autapomorpha,,False,Strobilanthes autapormorpha
6434878.0,273,Ruellia breedlovei,284441-2,Acanthaceae,Ruellia,breedlovei,,False,Ruellia breedlovei
6399966.0,209,Ruellia cedilloi,305538-2,Acanthaceae,Ruellia,cedilloi,,False,Ruellia cedilloi
6403677.0,229,Ruellia matagalpae,224195-2,Acanthaceae,Ruellia,matagalpae,,False,Ruellia matagalpae
6432743.0,242,Strobilanthes pluriformis,55884-1,Acanthaceae,Strobilanthes,pluriformis,,False,Strobilanthes pluriformis
6383488.0,242,Strobilanthes filiformis,55681-1,Acanthaceae,Strobilanthes,filiformis,,False,Strobilanthes filiformis
6437900.0,260,Ruellia mcvaughii,284444-2,Acanthaceae,Ruellia,mcvaughii,,False,Ruellia mcvaughii
6453104.0,277,Ruellia metziae,224200-2,Acanthaceae,Ruellia,metziae,,False,Ruellia metzae
6387191.0,215,Suessenguthia multisetosa,1177498-2,Acanthaceae,Suessenguthia,multisetosa,,False,Suessenguthia multisetosa
6457956,275,Ruellia haenkeana var. haenkeana,77224112-1,Acanthaceae,Ruellia,haenkeana,haenkeana,True,Ruellia pearcei
6431445.0,235,Physacanthus batanganus,53092-1,Acanthaceae,Physacanthus,batanganus,,False,Physacanthus batanganus
6403868.0,251,Ruellia pringlei,224254-2,Acanthaceae,Ruellia,pringlei,,False,Ruellia pringlei
6387186.0,218,Suessenguthia trochilophila,247826-2,Acanthaceae,Suessenguthia,trochilophila,,False,Suessenguthia trochilophila
6386338.0,270,Mimulopsis arborescens,52436-1,Acanthaceae,Mimulopsis,arborescens,,False,Mimulopsis arborescens
6430009.0,251,Ruellia tuxtlensis,284447-2,Acanthaceae,Ruellia,tuxtlensis,,False,Ruellia tuxtlensis
6448727.0,242,Acanthopale sp.,340-1,Acanthaceae,Acanthopale,,,False,Acanthopale sp. Sidwell 48
6402681.0,270,Ruellia elegans,54035-1,Acanthaceae,Ruellia,elegans,,True,Ruellia elegans
6398480.0,243,Strobilanthes rubicunda,55922-1,Acanthaceae,Strobilanthes,rubicunda,,False,Strobilanthes rubicunda
6431440.0,206,Crossandra greenstockii,47010-1,Acanthaceae,Crossandra,greenstockii,,False,Crossandra greenstockii
6408905.0,272,Ruellia menthoides,54303-1,Acanthaceae,Ruellia,menthoides,,False,Ruellia menthoides
6449915.0,241,Ruellia steyermarkii,303656-2,Acanthaceae,Ruellia,steyermarkii,,False,Ruellia steyermarkii
6453841.0,264,Ruellia inundata,54193-1,Acanthaceae,Ruellia,inundata,,False,Ruellia inundata
6426916.0,250,Ruellia villosa,54716-1,Acanthaceae,Ruellia,villosa,,False,Ruellia villosa
6441805.0,258,Mimulopsis lyalliana,77221944-1,Acanthaceae,Mimulopsis,lyalliana,,False,Mimulopsis lyalliana
6387181.0,248,Strobilanthes brunelloides,77147689-1,Acanthaceae,Strobilanthes,brunelloides,,False,Hemigraphis confinis
6398482.0,244,Strobilanthes neilgherrensis,55834-1,Acanthaceae,Strobilanthes,neilgherrensis,,False,Strobilanthes neilgherrensis
6401749.0,216,Duosperma kilimandscharicum,48027-1,Acanthaceae,Duosperma,kilimandscharicum,,False,Duosperma kilimandscharicum
6430006.0,268,Ruellia eumorphantha,224113-2,Acanthaceae,Ruellia,eumorphantha,,False,Ruellia eumorphantha
6384506.0,279,Hygrophila ringens subsp. ringens,77231096-1,Acanthaceae,Hygrophila,ringens,ringens,True,Ruellia salviifolia
6459981.0,275,Ruellia nitida,60436026-2,Acanthaceae,Ruellia,nitida,,False,Ruellia nitida
6386732.0,228,Clinacanthus nutans,46937-1,Acanthaceae,Clinacanthus,nutans,,False,Clinacanthus nutans
6414900.0,224,Dyschoriste purpusii,86402-2,Acanthaceae,Dyschoriste,purpusii,,False,Dyschoriste purpusii
6430008.0,224,Ruellia hapalotricha,224143-2,Acanthaceae,Ruellia,hapalotricha,,False,Ruellia hapalotricha
6421679.0,240,Strobilanthes pavala,77147693-1,Acanthaceae,Strobilanthes,pavala,,False,Hemigraphis latebrosa
6459833.0,207,Strobilanthes multidens,55826-1,Acanthaceae,Strobilanthes,multidens,,False,Strobilanthes multidens
6403676.0,266,Ruellia inundata,54193-1,Acanthaceae,Ruellia,inundata,,False,Ruellia inundata
6456452.0,242,Stenandrium pilosulum,285550-2,Acanthaceae,Stenandrium,pilosulum,,False,Stenandrium pilosulum
8734728.0,258,Justicia arborescens,302584-2,Acanthaceae,Justicia,arborescens,,False,Justicia arborecens
6416083.0,214,Ruellia sarukhaniana,937153-1,Acanthaceae,Ruellia,sarukhaniana,,False,Ruellia sarukhaniana
6439822.0,271,Ruellia ansericollis,53794-1,Acanthaceae,Ruellia,ansericollis,,False,Ruellia ansericollis
6399757.0,229,Ruellia affinis,53766-1,Acanthaceae,Ruellia,affinis,,False,Ruellia affinis
6386340.0,270,Ruellia fulgida,54078-1,Acanthaceae,Ruellia,fulgida,,False,Ruellia fulgida
6383494.0,231,Strobilanthes cernua,55597-1,Acanthaceae,Strobilanthes,cernua,,False,Strobilanthes cernua
6454190.0,232,Ruellia pringlei,224254-2,Acanthaceae,Ruellia,pringlei,,False,Ruellia pringlei
6445737.0,245,Strobilanthes schomburgkii,77098469-1,Acanthaceae,Strobilanthes,schomburgkii,,False,Sericocalyx schomburgkii
6392815.0,263,Ruellia asperula,224044-2,Acanthaceae,Ruellia,asperula,,False,Ruellia asperula
6387192.0,215,Suessenguthia vargasii,247827-2,Acanthaceae,Suessenguthia,vargasii,,False,Suessenguthia vargasii
6453843.0,248,Ruellia maya,303722-2,Acanthaceae,Ruellia,maya,,False,Ruellia maya
6428410.0,259,Dyschoriste albiflora,48088-1,Acanthaceae,Dyschoriste,albiflora,,False,Dyschoriste albiflora
6432733.0,237,Strobilanthes rhytiphylla,77197949-1,Acanthaceae,Strobilanthes,rhytiphylla,,True,Hemigraphis rhytiphylla
6448974.0,266,Ruellia costata,53958-1,Acanthaceae,Ruellia,costata,,False,Ruellia costata
6448975.0,274,Ruellia haenkeana,945644-1,Acanthaceae,Ruellia,haenkeana,,False,Ruellia haenkeana
6459982.0,224,Ruellia sanguinea,54544-1,Acanthaceae,Ruellia,sanguinea,,False,Ruellia sanguinea
6457955.0,276,Ruellia magniflora,303229-2,Acanthaceae,Ruellia,magniflora,,False,Ruellia magniflora
6398483.0,243,Strobilanthes pulneyensis,55899-1,Acanthaceae,Strobilanthes,pulneyensis,,False,Strobilanthes pulneyensis
6398481.0,243,Strobilanthes stenodon,55959-1,Acanthaceae,Strobilanthes,stenodon,,False,Strobilanthes stenodon
6383491.0,242,Strobilanthes involucrata,55748-1,Acanthaceae,Strobilanthes,involucrata,,False,Strobilanthes involucrata
6432737,237,Strobilanthes bulusanensis,326075-2,Acanthaceae,Strobilanthes,bulusanensis,,False,Hemigraphis pachyphylla
6456451.0,241,Stenandrium pilosulum,285550-2,Acanthaceae,Stenandrium,pilosulum,,False,Stenandrium pilosulum
6383497,243,Strobilanthes crispa,55623-1,Acanthaceae,Strobilanthes,crispa,,False,Sericocalyx crispus
6402676.0,256,Ruellia chartacea,284442-2,Acanthaceae,Ruellia,chartacea,,False,Ruellia chartacea
6450859,274,Ruellia anaticollis,53786-1,Acanthaceae,Ruellia,anaticollis,,False,Ruellia anaticollis
6386731,226,Strobilanthes cusia,55627-1,Acanthaceae,Strobilanthes,cusia,,False,Baphicacanthus cusia
6398484.0,243,Strobilanthes decurrens,55640-1,Acanthaceae,Strobilanthes,decurrens,,True,Strobilanthes decurrens
6403673.0,269,Ruellia dissidens,54011-1,Acanthaceae,Ruellia,dissidens,,False,Ruellia dissidens
6453845.0,249,Ruellia ochroleuca,54366-1,Acanthaceae,Ruellia,ochroleuca,,False,Ruellia standleyi
6447750,245,Strobilanthes cordifolia,77147691-1,Acanthaceae,Strobilanthes,cordifolia,,False,Stenosiphonium cordifolium
6461855.0,267,Ruellia simplex,54585-1,Acanthaceae,Ruellia,simplex,,False,Ruellia coerulea
6430786,244,Strobilanthes serpens,77220449-1,Acanthaceae,Strobilanthes,serpens,,False,Hemigraphis ridleyi
6457954,235,Ruellia haenkeana,945644-1,Acanthaceae,Ruellia,haenkeana,,False,Ruellia haenkeana
6447748,242,Strobilanthes kunthiana,55761-1,Acanthaceae,Strobilanthes,kunthiana,,False,Strobilanthes kunthiana
6401753,193,Ruellia pygmaea,224264-2,Acanthaceae,Ruellia,pygmaea,,False,Ruellia pygmaea
6447752,240,Strobilanthes barbata,55565-1,Acanthaceae,Strobilanthes,barbata,,False,Strobilanthes barbata
6387184,213,Sanchezia parvibracteata,227313-2,Acanthaceae,Sanchezia,parvibracteata,,False,Sanchezia parvibracteata
6443889,276,Phaulopsis verticillaris,988541-1,Acanthaceae,Phaulopsis,verticillaris,,False,Phaulopsis verticillaris
6459983,180,Ruellia yurimaguensis,224330-2,Acanthaceae,Ruellia,yurimaguensis,,False,Ruellia yurimaguensis
